source_file,bearing_id,label,N,M,F,run_id,channel_names,channel_lengths,channel_rasters,channel_xindices,finite,synchronized,sampling_raster,start_timestamp,stop_timestamp,accepted,rejection_reason
D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_1.mat,K001,0,N09,07,10,1,vibration_1|phase_current_1|phase_current_2,256823|256823|256823,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9924019165442665,4.992401916544266,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_13.mat,K002,0,N15,01,10,13,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026728338454589627,3.997327166154541,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_14.mat,K002,0,N15,01,10,14,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0027301485734620833,3.997269851426538,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_15.mat,K002,0,N15,01,10,15,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002744691116388248,3.9972553088836116,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_16.mat,K002,0,N15,01,10,16,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0027241604675513095,3.9972758395324486,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_17.mat,K002,0,N15,01,10,17,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0028229642150790772,3.997177035784921,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_18.mat,K002,0,N15,01,10,18,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002702346653162062,3.997297653346838,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_19.mat,K002,0,N15,01,10,19,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002784896970360587,3.9972151030296392,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_2.mat,K002,0,N15,01,10,2,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026719784017574235,3.9973280215982427,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_20.mat,K002,0,N15,01,10,20,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0027096179246251448,3.997290382075375,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_3.mat,K002,0,N15,01,10,3,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00280115040068983,3.99719884959931,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_4.mat,K002,0,N15,01,10,4,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0027878910233159735,3.997212108976684,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_5.mat,K002,0,N15,01,10,5,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0029144966911437624,3.997085503308856,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_6.mat,K002,0,N15,01,10,6,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002699352600206675,3.9973006473997934,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_7.mat,K002,0,N15,01,10,7,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002785324692211356,3.997214675307789,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_8.mat,K002,0,N15,01,10,8,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0027925959636744386,3.9972074040363257,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M01_F10_K002_9.mat,K002,0,N15,01,10,9,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002686948666534358,3.9973130513334656,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_1.mat,K002,0,N15,07,04,1,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0027344257919697788,3.99726557420803,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_10.mat,K002,0,N15,07,04,10,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0028186869965713818,3.997181313003429,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_11.mat,K002,0,N15,07,04,11,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026672734613989585,3.997332726538601,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_12.mat,K002,0,N15,07,04,12,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026728338454589627,3.997327166154541,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_13.mat,K002,0,N15,07,04,13,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002736136679372857,3.997263863320627,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_14.mat,K002,0,N15,07,04,14,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002721594136446692,3.997278405863553,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_15.mat,K002,0,N15,07,04,15,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002700635765758984,3.997299364234241,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_16.mat,K002,0,N15,07,04,16,vibration_1|phase_current_1|phase_current_2,255996|255996|255996,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026826714480266624,3.9973173285519734,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_17.mat,K002,0,N15,07,04,17,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002730576295312853,3.997269423704687,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_18.mat,K002,0,N15,07,04,18,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002668984348802037,3.997331015651198,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_19.mat,K002,0,N15,07,04,19,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0028092771158544512,3.9971907228841457,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_2.mat,K002,0,N15,07,04,2,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002725871354954388,3.9972741286450457,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_20.mat,K002,0,N15,07,04,20,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0027866078577636648,3.9972133921422364,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_3.mat,K002,0,N15,07,04,3,vibration_1|phase_current_1|phase_current_2,256005|256005|256005,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026895149976389754,3.997310485002361,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_4.mat,K002,0,N15,07,04,4,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0027203109708943836,3.9972796890291056,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_5.mat,K002,0,N15,07,04,5,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026732615673097323,3.9973267384326903,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_6.mat,K002,0,N15,07,04,6,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0025958439123204423,3.9974041560876796,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_7.mat,K002,0,N15,07,04,7,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002715178308685149,3.997284821691315,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_8.mat,K002,0,N15,07,04,8,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026159468393066117,3.9973840531606935,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F04_K002_9.mat,K002,0,N15,07,04,9,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00270405754056514,3.9972959424594348,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_1.mat,K002,0,N15,07,10,1,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0027387030104774742,3.9972612969895227,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_10.mat,K002,0,N15,07,10,10,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002701491209460523,3.9972985087905393,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_11.mat,K002,0,N15,07,10,11,vibration_1|phase_current_1|phase_current_2,256004|256004|256004,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0027066238716697577,3.9972933761283302,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_12.mat,K002,0,N15,07,10,12,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0027434079508359397,3.997256592049164,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_13.mat,K002,0,N15,07,10,13,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0028576096849914114,3.9971423903150085,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_14.mat,K002,0,N15,07,10,14,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0027831860829575085,3.9972168139170425,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_15.mat,K002,0,N15,07,10,15,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0027134674212820706,3.997286532578718,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_16.mat,K002,0,N15,07,10,16,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026779665076681974,3.9973220334923316,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_17.mat,K002,0,N15,07,10,17,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00273314262641747,3.9972668573735826,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_18.mat,K002,0,N15,07,10,18,vibration_1|phase_current_1|phase_current_2,278265|278265|278265,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026873763883851274,3.9973126236116148,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_19.mat,K002,0,N15,07,10,19,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002721594136446692,3.997278405863553,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_2.mat,K002,0,N15,07,10,2,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0028225364932283076,3.997177463506772,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_20.mat,K002,0,N15,07,10,20,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002658719024383567,3.9973412809756166,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_3.mat,K002,0,N15,07,10,3,vibration_1|phase_current_1|phase_current_2,256135|256135|256135,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0029619738165791833,3.9970380261834206,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_4.mat,K002,0,N15,07,10,4,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0028041444536452166,3.9971958555463547,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_5.mat,K002,0,N15,07,10,5,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0028387899235575507,3.9971612100764427,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_6.mat,K002,0,N15,07,10,6,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00270405754056514,3.9972959424594348,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_7.mat,K002,0,N15,07,10,7,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026557249714281804,3.997344275028572,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_8.mat,K002,0,N15,07,10,8,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0029328887307268534,3.9970671112692733,True,
D:\code\putest\PU-dataset-main\K002\K002\N15_M07_F10_K002_9.mat,K002,0,N15,07,10,9,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0027104733683266835,3.9972895266316733,True,
D:\code\putest\PU-dataset-main\K003\K003\N09_M07_F10_K003_1.mat,K003,0,N09,07,10,1,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026523587857406523,3.9973476412142595,True,
D:\code\putest\PU-dataset-main\K003\K003\N09_M07_F10_K003_10.mat,K003,0,N09,07,10,10,vibration_1|phase_current_1|phase_current_2,256501|256501|256501,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9939920929681482,4.993992092968148,True,
D:\code\putest\PU-dataset-main\K003\K003\N09_M07_F10_K003_11.mat,K003,0,N09,07,10,11,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026365327455741623,3.997363467254426,True,
D:\code\putest\PU-dataset-main\K003\K003\N09_M07_F10_K003_12.mat,K003,0,N09,07,10,12,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002831577997355768,3.997168422002644,True,
D:\code\putest\PU-dataset-main\K003\K003\N09_M07_F10_K003_13.mat,K003,0,N09,07,10,13,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0028499704224141213,3.9971500295775857,True,
D:\code\putest\PU-dataset-main\K003\K003\N09_M07_F10_K003_14.mat,K003,0,N09,07,10,14,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002517195848102522,3.9974828041518973,True,
D:\code\putest\PU-dataset-main\K003\K003\N09_M07_F10_K003_15.mat,K003,0,N09,07,10,15,vibration_1|phase_current_1|phase_current_2,256435|256435|256435,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9923851082950265,4.992385108295027,True,
D:\code\putest\PU-dataset-main\K003\K003\N09_M07_F10_K003_16.mat,K003,0,N09,07,10,16,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002710957907438196,3.9972890420925618,True,
D:\code\putest\PU-dataset-main\K003\K003\N09_M07_F10_K003_17.mat,K003,0,N09,07,10,17,vibration_1|phase_current_1|phase_current_2,256084|256084|256084,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9942247785316771,4.994224778531677,True,
D:\code\putest\PU-dataset-main\K003\K003\N09_M07_F10_K003_18.mat,K003,0,N09,07,10,18,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002855103192197848,3.9971448968078023,True,
D:\code\putest\PU-dataset-main\K003\K003\N09_M07_F10_K003_19.mat,K003,0,N09,07,10,19,vibration_1|phase_current_1|phase_current_2,256867|256867|256867,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9942500146497805,4.99425001464978,True,
D:\code\putest\PU-dataset-main\K003\K003\N09_M07_F10_K003_2.mat,K003,0,N09,07,10,2,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002929956084877192,3.997070043915123,True,
D:\code\putest\PU-dataset-main\K003\K003\N09_M07_F10_K003_20.mat,K003,0,N09,07,10,20,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002940221624444645,3.9970597783755553,True,
D:\code\putest\PU-dataset-main\K003\K003\N09_M07_F10_K003_3.mat,K003,0,N09,07,10,3,vibration_1|phase_current_1|phase_current_2,256084|256084|256084,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9922182932770554,4.992218293277055,True,
