sample_id,source_file,bearing_id,label,condition,run_id,window_index,window_start,window_end,signal_length,sampling_raster,start_timestamp,stop_timestamp
K001_N09_M07_F10_run20_w08,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_20.mat,K001,0,N09_M07_F10,20,8,225736,227784,256001,HostService,-0.00290082199936868,3.9970991780006315
K001_N09_M07_F10_run20_w09,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_20.mat,K001,0,N09_M07_F10,20,9,253953,256001,256001,HostService,-0.00290082199936868,3.9970991780006315
K001_N09_M07_F10_run03_w00,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_3.mat,K001,0,N09_M07_F10,3,0,0,2048,256001,HostService,-0.002977812261811376,3.9970221877381884
K001_N09_M07_F10_run03_w01,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_3.mat,K001,0,N09_M07_F10,3,1,28217,30265,256001,HostService,-0.002977812261811376,3.9970221877381884
K001_N09_M07_F10_run03_w02,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_3.mat,K001,0,N09_M07_F10,3,2,56434,58482,256001,HostService,-0.002977812261811376,3.9970221877381884
K001_N09_M07_F10_run03_w03,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_3.mat,K001,0,N09_M07_F10,3,3,84651,86699,256001,HostService,-0.002977812261811376,3.9970221877381884
K001_N09_M07_F10_run03_w04,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_3.mat,K001,0,N09_M07_F10,3,4,112868,114916,256001,HostService,-0.002977812261811376,3.9970221877381884
K001_N09_M07_F10_run03_w05,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_3.mat,K001,0,N09_M07_F10,3,5,141085,143133,256001,HostService,-0.002977812261811376,3.9970221877381884
K001_N09_M07_F10_run03_w06,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_3.mat,K001,0,N09_M07_F10,3,6,169302,171350,256001,HostService,-0.002977812261811376,3.9970221877381884
K001_N09_M07_F10_run03_w07,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_3.mat,K001,0,N09_M07_F10,3,7,197519,199567,256001,HostService,-0.002977812261811376,3.9970221877381884
K001_N09_M07_F10_run03_w08,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_3.mat,K001,0,N09_M07_F10,3,8,225736,227784,256001,HostService,-0.002977812261811376,3.9970221877381884
K001_N09_M07_F10_run03_w09,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_3.mat,K001,0,N09_M07_F10,3,9,253953,256001,256001,HostService,-0.002977812261811376,3.9970221877381884
K001_N09_M07_F10_run04_w00,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_4.mat,K001,0,N09_M07_F10,4,0,0,2048,256001,HostService,-0.004032151133596069,3.995967848866404
K001_N09_M07_F10_run04_w01,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_4.mat,K001,0,N09_M07_F10,4,1,28217,30265,256001,HostService,-0.004032151133596069,3.995967848866404
K001_N09_M07_F10_run04_w02,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_4.mat,K001,0,N09_M07_F10,4,2,56434,58482,256001,HostService,-0.004032151133596069,3.995967848866404
K001_N09_M07_F10_run04_w03,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_4.mat,K001,0,N09_M07_F10,4,3,84651,86699,256001,HostService,-0.004032151133596069,3.995967848866404
K001_N09_M07_F10_run04_w04,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_4.mat,K001,0,N09_M07_F10,4,4,112868,114916,256001,HostService,-0.004032151133596069,3.995967848866404
K001_N09_M07_F10_run04_w05,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_4.mat,K001,0,N09_M07_F10,4,5,141085,143133,256001,HostService,-0.004032151133596069,3.995967848866404
K001_N09_M07_F10_run04_w06,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_4.mat,K001,0,N09_M07_F10,4,6,169302,171350,256001,HostService,-0.004032151133596069,3.995967848866404
K001_N09_M07_F10_run04_w07,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_4.mat,K001,0,N09_M07_F10,4,7,197519,199567,256001,HostService,-0.004032151133596069,3.995967848866404
K001_N09_M07_F10_run04_w08,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_4.mat,K001,0,N09_M07_F10,4,8,225736,227784,256001,HostService,-0.004032151133596069,3.995967848866404
K001_N09_M07_F10_run04_w09,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_4.mat,K001,0,N09_M07_F10,4,9,253953,256001,256001,HostService,-0.004032151133596069,3.995967848866404
K001_N09_M07_F10_run05_w00,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_5.mat,K001,0,N09_M07_F10,5,0,0,2048,256001,HostService,-0.002823404013245747,3.9971765959867542
K001_N09_M07_F10_run05_w01,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_5.mat,K001,0,N09_M07_F10,5,1,28217,30265,256001,HostService,-0.002823404013245747,3.9971765959867542
K001_N09_M07_F10_run05_w02,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_5.mat,K001,0,N09_M07_F10,5,2,56434,58482,256001,HostService,-0.002823404013245747,3.9971765959867542
K001_N09_M07_F10_run05_w03,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_5.mat,K001,0,N09_M07_F10,5,3,84651,86699,256001,HostService,-0.002823404013245747,3.9971765959867542
K001_N09_M07_F10_run05_w04,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_5.mat,K001,0,N09_M07_F10,5,4,112868,114916,256001,HostService,-0.002823404013245747,3.9971765959867542
K001_N09_M07_F10_run05_w05,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_5.mat,K001,0,N09_M07_F10,5,5,141085,143133,256001,HostService,-0.002823404013245747,3.9971765959867542
K001_N09_M07_F10_run05_w06,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_5.mat,K001,0,N09_M07_F10,5,6,169302,171350,256001,HostService,-0.002823404013245747,3.9971765959867542
K001_N09_M07_F10_run05_w07,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_5.mat,K001,0,N09_M07_F10,5,7,197519,199567,256001,HostService,-0.002823404013245747,3.9971765959867542
K001_N09_M07_F10_run05_w08,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_5.mat,K001,0,N09_M07_F10,5,8,225736,227784,256001,HostService,-0.002823404013245747,3.9971765959867542
K001_N09_M07_F10_run05_w09,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_5.mat,K001,0,N09_M07_F10,5,9,253953,256001,256001,HostService,-0.002823404013245747,3.9971765959867542
K001_N09_M07_F10_run06_w00,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_6.mat,K001,0,N09_M07_F10,6,0,0,2048,257462,HostService,0.9942779126057868,4.994277912605787
K001_N09_M07_F10_run06_w01,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_6.mat,K001,0,N09_M07_F10,6,1,28379,30427,257462,HostService,0.9942779126057868,4.994277912605787
K001_N09_M07_F10_run06_w02,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_6.mat,K001,0,N09_M07_F10,6,2,56759,58807,257462,HostService,0.9942779126057868,4.994277912605787
K001_N09_M07_F10_run06_w03,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_6.mat,K001,0,N09_M07_F10,6,3,85138,87186,257462,HostService,0.9942779126057868,4.994277912605787
K001_N09_M07_F10_run06_w04,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_6.mat,K001,0,N09_M07_F10,6,4,113517,115565,257462,HostService,0.9942779126057868,4.994277912605787
K001_N09_M07_F10_run06_w05,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_6.mat,K001,0,N09_M07_F10,6,5,141897,143945,257462,HostService,0.9942779126057868,4.994277912605787
K001_N09_M07_F10_run06_w06,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_6.mat,K001,0,N09_M07_F10,6,6,170276,172324,257462,HostService,0.9942779126057868,4.994277912605787
K001_N09_M07_F10_run06_w07,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_6.mat,K001,0,N09_M07_F10,6,7,198655,200703,257462,HostService,0.9942779126057868,4.994277912605787
K001_N09_M07_F10_run06_w08,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_6.mat,K001,0,N09_M07_F10,6,8,227035,229083,257462,HostService,0.9942779126057868,4.994277912605787
K001_N09_M07_F10_run06_w09,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_6.mat,K001,0,N09_M07_F10,6,9,255414,257462,257462,HostService,0.9942779126057868,4.994277912605787
K001_N09_M07_F10_run07_w00,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_7.mat,K001,0,N09_M07_F10,7,0,0,2048,256003,HostService,-0.002991499419578966,3.9970085005804212
K001_N09_M07_F10_run07_w01,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_7.mat,K001,0,N09_M07_F10,7,1,28217,30265,256003,HostService,-0.002991499419578966,3.9970085005804212
K001_N09_M07_F10_run07_w02,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_7.mat,K001,0,N09_M07_F10,7,2,56434,58482,256003,HostService,-0.002991499419578966,3.9970085005804212
K001_N09_M07_F10_run07_w03,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_7.mat,K001,0,N09_M07_F10,7,3,84652,86700,256003,HostService,-0.002991499419578966,3.9970085005804212
K001_N09_M07_F10_run07_w04,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_7.mat,K001,0,N09_M07_F10,7,4,112869,114917,256003,HostService,-0.002991499419578966,3.9970085005804212
K001_N09_M07_F10_run07_w05,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_7.mat,K001,0,N09_M07_F10,7,5,141086,143134,256003,HostService,-0.002991499419578966,3.9970085005804212
K001_N09_M07_F10_run07_w06,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_7.mat,K001,0,N09_M07_F10,7,6,169303,171351,256003,HostService,-0.002991499419578966,3.9970085005804212
K001_N09_M07_F10_run07_w07,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_7.mat,K001,0,N09_M07_F10,7,7,197521,199569,256003,HostService,-0.002991499419578966,3.9970085005804212
K001_N09_M07_F10_run07_w08,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_7.mat,K001,0,N09_M07_F10,7,8,225738,227786,256003,HostService,-0.002991499419578966,3.9970085005804212
K001_N09_M07_F10_run07_w09,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_7.mat,K001,0,N09_M07_F10,7,9,253955,256003,256003,HostService,-0.002991499419578966,3.9970085005804212
K001_N09_M07_F10_run08_w00,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_8.mat,K001,0,N09_M07_F10,8,0,0,2048,256813,HostService,0.9915019859210473,4.991501985921047
K001_N09_M07_F10_run08_w01,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_8.mat,K001,0,N09_M07_F10,8,1,28307,30355,256813,HostService,0.9915019859210473,4.991501985921047
K001_N09_M07_F10_run08_w02,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_8.mat,K001,0,N09_M07_F10,8,2,56614,58662,256813,HostService,0.9915019859210473,4.991501985921047
K001_N09_M07_F10_run08_w03,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_8.mat,K001,0,N09_M07_F10,8,3,84922,86970,256813,HostService,0.9915019859210473,4.991501985921047
K001_N09_M07_F10_run08_w04,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_8.mat,K001,0,N09_M07_F10,8,4,113229,115277,256813,HostService,0.9915019859210473,4.991501985921047
K001_N09_M07_F10_run08_w05,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_8.mat,K001,0,N09_M07_F10,8,5,141536,143584,256813,HostService,0.9915019859210473,4.991501985921047
K001_N09_M07_F10_run08_w06,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_8.mat,K001,0,N09_M07_F10,8,6,169843,171891,256813,HostService,0.9915019859210473,4.991501985921047
K001_N09_M07_F10_run08_w07,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_8.mat,K001,0,N09_M07_F10,8,7,198151,200199,256813,HostService,0.9915019859210473,4.991501985921047
K001_N09_M07_F10_run08_w08,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_8.mat,K001,0,N09_M07_F10,8,8,226458,228506,256813,HostService,0.9915019859210473,4.991501985921047
K001_N09_M07_F10_run08_w09,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_8.mat,K001,0,N09_M07_F10,8,9,254765,256813,256813,HostService,0.9915019859210473,4.991501985921047
K001_N09_M07_F10_run09_w00,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_9.mat,K001,0,N09_M07_F10,9,0,0,2048,256001,HostService,-0.00309928578699874,3.9969007142130013
K001_N09_M07_F10_run09_w01,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_9.mat,K001,0,N09_M07_F10,9,1,28217,30265,256001,HostService,-0.00309928578699874,3.9969007142130013
K001_N09_M07_F10_run09_w02,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_9.mat,K001,0,N09_M07_F10,9,2,56434,58482,256001,HostService,-0.00309928578699874,3.9969007142130013
K001_N09_M07_F10_run09_w03,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_9.mat,K001,0,N09_M07_F10,9,3,84651,86699,256001,HostService,-0.00309928578699874,3.9969007142130013
K001_N09_M07_F10_run09_w04,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_9.mat,K001,0,N09_M07_F10,9,4,112868,114916,256001,HostService,-0.00309928578699874,3.9969007142130013
K001_N09_M07_F10_run09_w05,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_9.mat,K001,0,N09_M07_F10,9,5,141085,143133,256001,HostService,-0.00309928578699874,3.9969007142130013
K001_N09_M07_F10_run09_w06,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_9.mat,K001,0,N09_M07_F10,9,6,169302,171350,256001,HostService,-0.00309928578699874,3.9969007142130013
K001_N09_M07_F10_run09_w07,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_9.mat,K001,0,N09_M07_F10,9,7,197519,199567,256001,HostService,-0.00309928578699874,3.9969007142130013
K001_N09_M07_F10_run09_w08,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_9.mat,K001,0,N09_M07_F10,9,8,225736,227784,256001,HostService,-0.00309928578699874,3.9969007142130013
K001_N09_M07_F10_run09_w09,D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_9.mat,K001,0,N09_M07_F10,9,9,253953,256001,256001,HostService,-0.00309928578699874,3.9969007142130013
K001_N15_M01_F10_run01_w00,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_1.mat,K001,0,N15_M01_F10,1,0,0,2048,256070,HostService,0.9921016545207398,4.99210165452074
K001_N15_M01_F10_run01_w01,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_1.mat,K001,0,N15_M01_F10,1,1,28225,30273,256070,HostService,0.9921016545207398,4.99210165452074
K001_N15_M01_F10_run01_w02,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_1.mat,K001,0,N15_M01_F10,1,2,56449,58497,256070,HostService,0.9921016545207398,4.99210165452074
K001_N15_M01_F10_run01_w03,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_1.mat,K001,0,N15_M01_F10,1,3,84674,86722,256070,HostService,0.9921016545207398,4.99210165452074
K001_N15_M01_F10_run01_w04,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_1.mat,K001,0,N15_M01_F10,1,4,112899,114947,256070,HostService,0.9921016545207398,4.99210165452074
K001_N15_M01_F10_run01_w05,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_1.mat,K001,0,N15_M01_F10,1,5,141123,143171,256070,HostService,0.9921016545207398,4.99210165452074
K001_N15_M01_F10_run01_w06,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_1.mat,K001,0,N15_M01_F10,1,6,169348,171396,256070,HostService,0.9921016545207398,4.99210165452074
K001_N15_M01_F10_run01_w07,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_1.mat,K001,0,N15_M01_F10,1,7,197573,199621,256070,HostService,0.9921016545207398,4.99210165452074
K001_N15_M01_F10_run01_w08,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_1.mat,K001,0,N15_M01_F10,1,8,225797,227845,256070,HostService,0.9921016545207398,4.99210165452074
K001_N15_M01_F10_run01_w09,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_1.mat,K001,0,N15_M01_F10,1,9,254022,256070,256070,HostService,0.9921016545207398,4.99210165452074
K001_N15_M01_F10_run10_w00,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_10.mat,K001,0,N15_M01_F10,10,0,0,2048,256327,HostService,0.9940610566999065,4.994061056699906
K001_N15_M01_F10_run10_w01,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_10.mat,K001,0,N15_M01_F10,10,1,28253,30301,256327,HostService,0.9940610566999065,4.994061056699906
K001_N15_M01_F10_run10_w02,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_10.mat,K001,0,N15_M01_F10,10,2,56506,58554,256327,HostService,0.9940610566999065,4.994061056699906
K001_N15_M01_F10_run10_w03,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_10.mat,K001,0,N15_M01_F10,10,3,84760,86808,256327,HostService,0.9940610566999065,4.994061056699906
K001_N15_M01_F10_run10_w04,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_10.mat,K001,0,N15_M01_F10,10,4,113013,115061,256327,HostService,0.9940610566999065,4.994061056699906
K001_N15_M01_F10_run10_w05,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_10.mat,K001,0,N15_M01_F10,10,5,141266,143314,256327,HostService,0.9940610566999065,4.994061056699906
K001_N15_M01_F10_run10_w06,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_10.mat,K001,0,N15_M01_F10,10,6,169519,171567,256327,HostService,0.9940610566999065,4.994061056699906
K001_N15_M01_F10_run10_w07,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_10.mat,K001,0,N15_M01_F10,10,7,197773,199821,256327,HostService,0.9940610566999065,4.994061056699906
K001_N15_M01_F10_run10_w08,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_10.mat,K001,0,N15_M01_F10,10,8,226026,228074,256327,HostService,0.9940610566999065,4.994061056699906
K001_N15_M01_F10_run10_w09,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_10.mat,K001,0,N15_M01_F10,10,9,254279,256327,256327,HostService,0.9940610566999065,4.994061056699906
K001_N15_M01_F10_run11_w00,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_11.mat,K001,0,N15_M01_F10,11,0,0,2048,256001,HostService,-0.002710912685343364,3.9972890873146567
K001_N15_M01_F10_run11_w01,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_11.mat,K001,0,N15_M01_F10,11,1,28217,30265,256001,HostService,-0.002710912685343364,3.9972890873146567
K001_N15_M01_F10_run11_w02,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_11.mat,K001,0,N15_M01_F10,11,2,56434,58482,256001,HostService,-0.002710912685343364,3.9972890873146567
K001_N15_M01_F10_run11_w03,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_11.mat,K001,0,N15_M01_F10,11,3,84651,86699,256001,HostService,-0.002710912685343364,3.9972890873146567
K001_N15_M01_F10_run11_w04,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_11.mat,K001,0,N15_M01_F10,11,4,112868,114916,256001,HostService,-0.002710912685343364,3.9972890873146567
K001_N15_M01_F10_run11_w05,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_11.mat,K001,0,N15_M01_F10,11,5,141085,143133,256001,HostService,-0.002710912685343364,3.9972890873146567
K001_N15_M01_F10_run11_w06,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_11.mat,K001,0,N15_M01_F10,11,6,169302,171350,256001,HostService,-0.002710912685343364,3.9972890873146567
K001_N15_M01_F10_run11_w07,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_11.mat,K001,0,N15_M01_F10,11,7,197519,199567,256001,HostService,-0.002710912685343364,3.9972890873146567
K001_N15_M01_F10_run11_w08,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_11.mat,K001,0,N15_M01_F10,11,8,225736,227784,256001,HostService,-0.002710912685343364,3.9972890873146567
K001_N15_M01_F10_run11_w09,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_11.mat,K001,0,N15_M01_F10,11,9,253953,256001,256001,HostService,-0.002710912685343364,3.9972890873146567
K001_N15_M01_F10_run12_w00,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_12.mat,K001,0,N15_M01_F10,12,0,0,2048,256085,HostService,0.992958385052255,4.992958385052255
K001_N15_M01_F10_run12_w01,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_12.mat,K001,0,N15_M01_F10,12,1,28226,30274,256085,HostService,0.992958385052255,4.992958385052255
K001_N15_M01_F10_run12_w02,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_12.mat,K001,0,N15_M01_F10,12,2,56453,58501,256085,HostService,0.992958385052255,4.992958385052255
K001_N15_M01_F10_run12_w03,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_12.mat,K001,0,N15_M01_F10,12,3,84679,86727,256085,HostService,0.992958385052255,4.992958385052255
K001_N15_M01_F10_run12_w04,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_12.mat,K001,0,N15_M01_F10,12,4,112905,114953,256085,HostService,0.992958385052255,4.992958385052255
K001_N15_M01_F10_run12_w05,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_12.mat,K001,0,N15_M01_F10,12,5,141132,143180,256085,HostService,0.992958385052255,4.992958385052255
K001_N15_M01_F10_run12_w06,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_12.mat,K001,0,N15_M01_F10,12,6,169358,171406,256085,HostService,0.992958385052255,4.992958385052255
K001_N15_M01_F10_run12_w07,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_12.mat,K001,0,N15_M01_F10,12,7,197584,199632,256085,HostService,0.992958385052255,4.992958385052255
K001_N15_M01_F10_run12_w08,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_12.mat,K001,0,N15_M01_F10,12,8,225811,227859,256085,HostService,0.992958385052255,4.992958385052255
K001_N15_M01_F10_run12_w09,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_12.mat,K001,0,N15_M01_F10,12,9,254037,256085,256085,HostService,0.992958385052255,4.992958385052255
K001_N15_M01_F10_run13_w00,D:\code\putest\PU-dataset-main\K001\K001\N15_M01_F10_K001_13.mat,K001,0,N15_M01_F10,13,0,0,2048,257110,HostService,0.9923621382420044,4.9923621382420045
